Participant_ID,friends_in_degree,friends_out_degree,friends_closeness,friends_betweenness,advice_in_degree,advice_out_degree,advice_closeness,advice_betweenness,disrespect_in_degree,disrespect_out_degree,disrespect_closeness,disrespect_betweenness,moretime_in_degree,moretime_out_degree,moretime_closeness,moretime_betweenness,influential_in_degree,influential_out_degree,influential_closeness,influential_betweenness,feedback_in_degree,feedback_out_degree,feedback_closeness,feedback_betweenness,academic_score,mental_score,social_score
32491,0.0,3.0,0.0,0.0,5.0,2.0,0.045351473922902494,6.212530674370205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.027162977867203217,9.156594412812573e-05,0.0,0.0,0.0,0.0,89.0400402769381,83.38562336179538,81.41680728944192
32492,0.0,0.0,0.0,0.0,2.0,0.0,0.05775895263765884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.51851856831227,79.65239368324193,80.64334254636258
32493,3.0,6.0,0.030921459492888066,0.00024073556363184547,3.0,1.0,0.04061326022946492,2.329699002888827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0780065005417118,0.0005535577531382148,0.0,0.0,0.0,0.0,87.67780861778232,83.36492739786809,80.38085334249335
32494,1.0,4.0,0.009070294784580497,0.00018637592023110615,1.0,3.0,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,1.0,1.0,0.027319086935405537,0.0,0.0,0.0,0.0,0.0,85.57055547972473,88.10217245840758,83.30935132475912
32495,2.0,3.0,0.030921459492888066,0.0,4.0,5.0,0.04897959183673469,0.0005684465567048737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.07702464788732394,0.0,0.0,0.0,0.0,0.0,87.97193917750738,84.5780812727595,78.38734143603799
32496,3.0,2.0,0.03580379520229145,0.0008852856210977543,2.0,0.0,0.027899767501937484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.030729833546734954,7.491759065028468e-05,0.0,0.0,0.0,0.0,85.54892284410158,87.24333134392482,80.42101061091394
32497,14.0,0.0,0.09566326530612246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7359400302654,81.51176798440602,78.22141354384429
32498,2.0,0.0,0.015306122448979591,0.0,5.0,4.0,0.04597701149425287,0.0006383375267915386,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,4.0,9.0,0.040628385698808236,0.0010222089035394398,0.0,0.0,0.0,0.0,81.68536264165766,74.64382823282685,74.67040849525928
32499,3.0,3.0,0.034013605442176874,0.0001630789302022179,2.0,2.0,0.04081632653061224,9.318796011555308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.05789772190188108,0.0,0.0,0.0,0.0,0.0,87.6884741490561,84.91712892908421,84.26846590587371
32502,1.0,4.0,0.026164311878597597,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,90.29927568438822,86.21056267470625,86.84096643386087
32503,1.0,1.0,0.026164311878597597,0.0003261578604044358,2.0,10.0,0.03785862170955338,0.007851085639735347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.04409063074096754,0.0014442446642027103,0.0,1.0,0.0,0.0,81.61503969330076,73.9832064918001,76.63879892016566
32504,5.0,2.0,0.0423861852433281,0.0008309259776970149,1.0,1.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.038028169014084505,0.0008490660273698931,0.0,0.0,0.0,0.0,82.36452097194476,80.86014639817994,80.70884284365344
32505,1.0,1.0,0.006802721088435374,0.0,1.0,12.0,0.05448655652737286,0.00605721740751095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.39488850846273,72.68634969334825,84.80394837760119
32506,7.0,2.0,0.05009276437847866,8.153946510110895e-05,7.0,4.0,0.062473969179508544,0.000718323859224055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,90.62183120733135,78.19295255349638,85.29620597593524
32507,1.0,0.0,0.006802721088435374,0.0,2.0,0.0,0.05572116487044257,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.09864635282512194,1.2486265108380781e-05,0.0,0.0,0.0,0.0,83.91066918124442,74.17279192620076,68.99391886002658
32508,0.0,4.0,0.0,0.0,2.0,0.0,0.015306122448979591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.02816901408450704,0.0,0.0,0.0,0.0,0.0,92.14241348490381,89.72524240078126,80.03565623482658
32509,7.0,1.0,0.05487528344671201,0.0,2.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.10372025230498,75.89479898523685,81.5004344815882
32510,1.0,7.0,0.026164311878597597,0.00010871928680147858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12030115061532,88.01454488772771,85.70629673704208
32511,12.0,1.0,0.08823529411764706,0.0006329015624514647,10.0,2.0,0.0644468313641246,0.00014754760351629235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,91.20318634233288,71.61368510220754,83.11881362515996
32512,4.0,7.0,0.03673469387755102,0.0022675736961451243,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.038028169014084505,0.0006742583158525622,0.0,0.0,0.0,0.0,82.48206421932935,82.83671701587477,77.92795616894806
32513,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.08294962080173349,0.007124587196508082,0.0,0.0,0.0,0.0,78.61753452836531,85.43905830854456,76.15460435177707
32514,0.0,1.0,0.0,0.0,6.0,3.0,0.04081632653061224,0.0006989097008666481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04491233112963495,0.0,0.0,0.0,0.0,0.0,89.49164166035702,72.83933346611607,78.17109593733772
32515,9.0,1.0,0.06184291898577613,0.0013123971049607058,2.0,0.0,0.03170945797673908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14068350430335,74.845206044401,82.20063283758373
32516,1.0,7.0,0.023957409050576754,0.0005280651073214673,6.0,6.0,0.04859086491739553,0.0005591277606933184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2243096729317,85.87106333451997,90.21027118807459
32517,1.0,0.0,0.022263450834879402,0.0,1.0,1.0,0.006802721088435374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.03621730382293762,0.0002663736556454567,0.0,0.0,0.0,0.0,80.8024380357721,71.98129903719104,70.13627524749084
32518,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.02112676056338028,0.0,0.0,0.0,0.0,0.0,88.32084176790593,88.37792109947051,81.4481573832599
32519,3.0,2.0,0.03779289493575208,0.00039604883049110056,1.0,4.0,0.028811524609843937,2.329699002888827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.07436862554638174,0.009093103646594807,0.0,0.0,0.0,0.0,78.6761553272726,83.27811448733561,77.71772136151023
32520,2.0,0.0,0.030486268581506677,0.0,1.0,0.0,0.031206133246949572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.03621730382293762,1.2486265108380781e-05,0.0,0.0,0.0,0.0,85.37972020732417,75.72870254149265,73.83122822693386
32521,0.0,4.0,0.0,0.0,1.0,5.0,0.006802721088435374,0.0001630789302022179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08988417759093,85.41713802723913,88.8868600725439
32522,4.0,0.0,0.06997084548104955,0.0,1.0,7.0,0.04746084480303749,0.0013589910850184824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.08119304059652029,0.002667898644824027,0.0,3.0,0.0,0.0,79.71819877932657,73.97049926686482,75.71969191477017
32523,1.0,1.0,0.022263450834879402,0.0,10.0,9.0,0.07653061224489796,0.0049234305594383874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.051113130395274875,0.0,0.0,0.0,0.0,0.0,89.02864747707059,77.96037435902657,76.46342369414513
32524,0.0,4.0,0.0,0.0,2.0,2.0,0.05501046572475144,0.0006523157208088716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8959753355707,85.78068127128361,89.27344068558935
32526,0.0,0.0,0.0,0.0,7.0,0.0,0.048374905517762655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02300469483568075,0.0,0.0,0.0,0.0,0.0,88.5769902716827,79.7316999844673,75.75052683330804
32527,9.0,4.0,0.06184291898577613,0.00250830925977697,2.0,0.0,0.03785862170955338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019561815336463225,0.0,0.0,0.0,0.0,0.0,90.34486192527768,86.5014297295771,84.10297921741673
32528,0.0,5.0,0.0,0.0,3.0,3.0,0.02040816326530612,3.028608703755475e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,4.0,2.0,0.11576307158016592,0.0,0.0,0.0,0.0,0.0,86.5163171189957,86.2760342780616,78.8195341418422
32529,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.03965232838472275,0.001198681450404555,0.0,0.0,0.0,0.0,81.8153443480301,86.93811547981241,77.31190970503883
32530,5.0,14.0,0.034013605442176874,0.002123908924300314,1.0,5.0,0.03924646781789639,3.106265337185102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.014084507042253521,0.0,1.0,0.0,0.07692307692307693,0.0,86.50817251985731,83.40485309073513,84.73987549407451
32531,5.0,1.0,0.034013605442176874,0.00011648495014444135,2.0,0.0,0.05775895263765884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.94270366160367,76.07767794340212,82.03279750354137
32532,0.0,2.0,0.0,0.0,2.0,2.0,0.013605442176870748,4.659398005777654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.02654387865655471,0.0,0.0,0.0,0.0,0.0,87.74410625934289,83.37767973522837,81.11610488916344
32533,3.0,2.0,0.032393909944930355,0.0007222066908955363,2.0,0.0,0.03508771929824561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,86.95109910002557,84.38897225788182,84.67459652979512
32534,1.0,8.0,0.01889644746787604,0.0,9.0,7.0,0.07558578987150416,0.0009008169477836798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.04759592034968431,0.00042869510205440685,0.0,0.0,0.0,0.0,88.67286608275806,83.29835096965954,79.50861171736948
32535,3.0,0.0,0.04259094942324756,0.0,2.0,0.0,0.06053162005542958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,88.8286328253646,79.76400016554538,79.62498698660559
32536,0.0,1.0,0.0,0.0,6.0,1.0,0.0606060606060606,0.024979032708974003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.03371291579262811,0.0048366493826487835,0.0,1.0,0.0,0.0,87.83998158210152,74.1738972223133,78.76298913852469
32537,4.0,2.0,0.03741496598639456,0.0,2.0,1.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.07436862554638174,0.002256078919249432,0.0,0.0,0.0,0.0,82.23840436972776,83.70860052375981,77.93253955174539
32538,8.0,1.0,0.05879494655004859,0.0004193458205199888,1.0,0.0,0.045351473922902494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92577615860253,79.27082572861067,83.87071892988747
32539,7.0,2.0,0.05144557823129252,0.0010405988879570094,3.0,4.0,0.06863640978779571,0.0018365793806106917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,90.15711733248185,81.85430196583489,87.75759027988758
32540,0.0,3.0,0.0,0.0,1.0,1.0,0.022263450834879402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.04152272123305873,0.0008990110878034162,0.0,0.0,0.0,0.0,84.43523275259084,83.00176466345513,80.59818244084525
32541,0.0,20.0,0.0,0.0,1.0,1.0,0.04105928085519923,0.0002127791755971795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.54151463950835,83.97950910229152,85.04390204898989
32542,6.0,2.0,0.04081632653061224,9.318796011555308e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22611136069162,82.74311749477666,88.59296639012774
32543,0.0,0.0,0.0,0.0,2.0,0.0,0.05775895263765884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.51851856831227,79.65239368324193,80.64334254636258
32544,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.17980221756068324,0.013694340986819261,0.0,0.0,0.0,0.0,67.17617044956137,70.2251033409808,66.57199941009168
32545,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.05059090173223247,0.006800852395698065,0.0,0.0,0.0,0.0,80.99713690300148,87.64670643512687,75.88018413475889
32546,2.0,3.0,0.021258503401360547,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.33605155526368,89.64638443773441,91.87097294483594
32547,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.1536491677336748,0.006834743686706527,0.0,0.0,0.0,0.0,68.50927062065885,72.6918095301872,67.73431684282448
32548,10.0,0.0,0.06802721088435375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88.93995726046731,72.66739769937968,80.24491849462764
32549,0.0,4.0,0.0,0.0,3.0,4.0,0.02040816326530612,0.0006290187307799833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,94.76540820970908,87.80643744713123,86.21233713082212
32550,5.0,0.0,0.037037037037037035,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9841596944802,73.58641118816521,79.69125945283854
32551,0.0,2.0,0.0,0.0,1.0,1.0,0.045351473922902494,2.329699002888827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,91.37883151295244,89.88570929769004,88.11121264946196
32552,3.0,0.0,0.044526901669758805,0.0,2.0,2.0,0.05608096897295504,0.00022132140527443857,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,2.0,7.0,0.1273975511359615,0.003924016914727132,0.0,0.0,0.0,0.0,77.42289203104032,75.36889196509044,74.80649978815804
32553,3.0,7.0,0.03779289493575208,0.0017628055788525459,4.0,2.0,0.04122861265718409,0.0002329699002888827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.033802816901408454,1.664835347784104e-05,0.0,0.0,0.0,0.0,90.26152421983724,84.49759641619544,84.21906607522403
32554,0.0,1.0,0.0,0.0,4.0,9.0,0.0742998498100539,0.018241543192619513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,90.76081280186061,77.27776836722033,79.86753914961226
32555,0.0,0.0,0.0,0.0,2.0,0.0,0.05775895263765884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.04716611270251,73.40364604961299,78.84266156335407
32556,0.0,0.0,0.0,0.0,4.0,2.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.04801536491677336,0.018706695362374116,0.0,0.0,0.0,0.0,83.39653638955049,73.61481690475682,74.75220640315716
32557,1.0,4.0,0.01889644746787604,0.0,5.0,12.0,0.061224489795918366,0.0059950921007672475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,94.65564230830078,86.32740545815322,85.62378045038366
32558,0.0,2.0,0.0,0.0,5.0,9.0,0.037037037037037035,0.001169508899450191,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,9.0,1.0,0.056589537223340036,0.0023765524589618088,0.0,0.0,0.0,0.0,85.46373196637941,80.90106913193806,77.54259655355081
32559,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.62251091353085,77.64770547294897,82.4282225379755
32560,6.0,0.0,0.04115646258503402,0.0,1.0,1.0,0.031206133246949572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.007042253521126761,6.659341391136416e-05,0.0,0.0,0.0,0.0,86.28635511087295,73.93517442029938,79.71646575160295
32561,1.0,0.0,0.027437641723356006,0.0,2.0,0.0,0.03170945797673908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,88.76268966343056,79.1505353165102,78.11296801555768
32562,0.0,6.0,0.0,0.0,1.0,0.0,0.045351473922902494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.87096594388143,90.31230567531048,88.90868750587013
32563,0.0,1.0,0.0,0.0,5.0,2.0,0.06762705082032813,0.0027863200074550367,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,88.59636175721123,76.87766915812581,84.65451786952214
32564,1.0,0.0,0.022263450834879402,0.0,1.0,4.0,0.04783163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.04929577464788732,3.7458795325142346e-05,0.0,0.0,0.0,0.0,83.82646371882903,74.56253277895098,75.64211666736848
32565,0.0,1.0,0.0,0.0,5.0,9.0,0.037037037037037035,0.0012471655328798183,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,7.0,1.0,0.04801536491677336,1.664835347784104e-05,0.0,0.0,0.0,0.0,86.58801008261264,73.85037555928021,74.98743450854509
